dataset	analysis	pool_or_direction	endpoint	model	repeat	fold	feature	standardized_coefficient	selected_regularization
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	0	right_boundary_vs_right_adapter_max_rc_tract	-0.00044301797081642907	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	0	variable_candidate_pairs	0.0003251501730772042	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	0	variable_longest_stem	0.00015611124606236814	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	0	variable_weighted_pairs	0.00018485235595127719	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	1	base_freq_A	0.00011869845427681473	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	1	base_freq_C	0.00011937860821762483	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	1	base_freq_G	-0.00011937860821762524	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	1	base_freq_T	-0.00011869845427681484	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	1	gc_deviation_from_0p5	0.0	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	1	left_boundary_vs_left_adapter_complement_4mers	-0.0008686079547302908	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	1	left_boundary_vs_left_adapter_max_rc_tract	-0.0008951961147788102	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	1	left_boundary_vs_right_adapter_complement_4mers	2.216355388509444e-06	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	1	left_boundary_vs_right_adapter_max_rc_tract	-0.0003360991251072437	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	1	max_homopolymer	-2.2333004601008743e-05	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	1	right_boundary_vs_left_adapter_complement_4mers	-0.00020549436491041977	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	1	right_boundary_vs_left_adapter_max_rc_tract	0.0001057537684728806	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	1	right_boundary_vs_right_adapter_complement_4mers	-0.0004773782739140336	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	1	right_boundary_vs_right_adapter_max_rc_tract	-0.0003954529040086264	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	1	variable_candidate_pairs	0.0003382813343937308	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	1	variable_longest_stem	8.26223000597155e-05	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	1	variable_weighted_pairs	0.00020560443639913012	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	2	base_freq_A	0.00015331667293628175	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	2	base_freq_C	0.00011760210946459606	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	2	base_freq_G	-0.00011760210946459504	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	2	base_freq_T	-0.00015331667293628343	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	2	gc_deviation_from_0p5	0.0	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	2	left_boundary_vs_left_adapter_complement_4mers	-0.0008453406227615101	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	2	left_boundary_vs_left_adapter_max_rc_tract	-0.0007726376022340409	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	2	left_boundary_vs_right_adapter_complement_4mers	-2.60971794695724e-05	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	2	left_boundary_vs_right_adapter_max_rc_tract	-0.00033631999227326173	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	2	max_homopolymer	-2.2674469770352582e-05	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	2	right_boundary_vs_left_adapter_complement_4mers	-0.00016635806197549166	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	2	right_boundary_vs_left_adapter_max_rc_tract	5.538849588719887e-05	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	2	right_boundary_vs_right_adapter_complement_4mers	-0.00038607655797815707	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	2	right_boundary_vs_right_adapter_max_rc_tract	-0.00042478434493085416	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	2	variable_candidate_pairs	0.0002640966847788596	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	2	variable_longest_stem	0.00013409017312037138	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	2	variable_weighted_pairs	0.00021425877471113915	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	3	base_freq_A	0.00014256994510886638	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	3	base_freq_C	0.00012617815883177356	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	3	base_freq_G	-0.0001261781588317748	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	3	base_freq_T	-0.00014256994510886495	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	3	gc_deviation_from_0p5	0.0	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	3	left_boundary_vs_left_adapter_complement_4mers	-0.001017840834219404	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	3	left_boundary_vs_left_adapter_max_rc_tract	-0.0008912405523024143	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	3	left_boundary_vs_right_adapter_complement_4mers	-8.070664442591363e-05	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	3	left_boundary_vs_right_adapter_max_rc_tract	-0.00030635489419011665	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	3	max_homopolymer	4.851615013261102e-05	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	3	right_boundary_vs_left_adapter_complement_4mers	-0.00021289023120969666	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	3	right_boundary_vs_left_adapter_max_rc_tract	7.183653053743269e-05	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	3	right_boundary_vs_right_adapter_complement_4mers	-0.00044778039378041246	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	3	right_boundary_vs_right_adapter_max_rc_tract	-0.0002963528915767557	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	3	variable_candidate_pairs	0.0003368627005929364	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	3	variable_longest_stem	9.828060553736777e-05	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	3	variable_weighted_pairs	0.0002278717124912257	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	4	base_freq_A	0.00011382325790127531	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	4	base_freq_C	0.00011707185542664593	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	4	base_freq_G	-0.00011707185542664582	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	4	base_freq_T	-0.00011382325790127573	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	4	gc_deviation_from_0p5	0.0	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	4	left_boundary_vs_left_adapter_complement_4mers	-0.0006874968210250627	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	4	left_boundary_vs_left_adapter_max_rc_tract	-0.001009134260700407	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	4	left_boundary_vs_right_adapter_complement_4mers	-6.455052822875824e-05	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	4	left_boundary_vs_right_adapter_max_rc_tract	-0.00035361934546673205	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	4	max_homopolymer	1.1325372739718377e-05	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	4	right_boundary_vs_left_adapter_complement_4mers	-0.00010564329054251339	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	4	right_boundary_vs_left_adapter_max_rc_tract	3.842823754858523e-05	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	4	right_boundary_vs_right_adapter_complement_4mers	-0.00042497821908926107	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	4	right_boundary_vs_right_adapter_max_rc_tract	-0.0003753915206896916	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	4	variable_candidate_pairs	0.00029024136142024367	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	4	variable_longest_stem	9.622846980742551e-05	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	3	4	variable_weighted_pairs	0.00017752168123533687	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	0	base_freq_A	0.00013564697761799815	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	0	base_freq_C	0.0001447190501268398	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	0	base_freq_G	-0.000144719050126839	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	0	base_freq_T	-0.0001356469776179998	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	0	gc_deviation_from_0p5	0.0	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	0	left_boundary_vs_left_adapter_complement_4mers	-0.0008456461430667823	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	0	left_boundary_vs_left_adapter_max_rc_tract	-0.0008978569030121392	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	0	left_boundary_vs_right_adapter_complement_4mers	-2.4686149528411287e-05	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	0	left_boundary_vs_right_adapter_max_rc_tract	-0.0002840794748296204	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	0	max_homopolymer	1.7602416682727038e-05	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	0	right_boundary_vs_left_adapter_complement_4mers	-0.00014391078953245916	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	0	right_boundary_vs_left_adapter_max_rc_tract	9.560909252524037e-05	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	0	right_boundary_vs_right_adapter_complement_4mers	-0.0005039390541614965	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	0	right_boundary_vs_right_adapter_max_rc_tract	-0.0003549793804286421	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	0	variable_candidate_pairs	0.00034499256354318767	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	0	variable_longest_stem	9.145157479534685e-05	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	0	variable_weighted_pairs	0.00022732526458190736	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	1	base_freq_A	0.0001331397122114356	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	1	base_freq_C	0.00012143456264087248	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	1	base_freq_G	-0.00012143456264087295	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	1	base_freq_T	-0.00013313971221143498	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	1	gc_deviation_from_0p5	0.0	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	1	left_boundary_vs_left_adapter_complement_4mers	-0.0008020362327740604	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	1	left_boundary_vs_left_adapter_max_rc_tract	-0.0010013561701525562	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	1	left_boundary_vs_right_adapter_complement_4mers	-8.66239037600742e-05	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	1	left_boundary_vs_right_adapter_max_rc_tract	-0.00033153899065374446	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	1	max_homopolymer	-5.6909808349327165e-05	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	1	right_boundary_vs_left_adapter_complement_4mers	-0.00018796959512838477	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	1	right_boundary_vs_left_adapter_max_rc_tract	7.297828528958386e-05	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	1	right_boundary_vs_right_adapter_complement_4mers	-0.00045065293124902967	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	1	right_boundary_vs_right_adapter_max_rc_tract	-0.00039131022621185786	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	1	variable_candidate_pairs	0.000324128404408586	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	1	variable_longest_stem	9.258723727367883e-05	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	1	variable_weighted_pairs	0.00019570931073300627	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	2	base_freq_A	0.00013646745368524094	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	2	base_freq_C	0.00011629719784977843	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	2	base_freq_G	-0.00011629719784981184	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	2	base_freq_T	-0.0001364674536851185	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	2	gc_deviation_from_0p5	0.0	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	2	left_boundary_vs_left_adapter_complement_4mers	-0.0008365956581410381	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	2	left_boundary_vs_left_adapter_max_rc_tract	-0.000997078077827458	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	2	left_boundary_vs_right_adapter_complement_4mers	0.00019210716767353327	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	2	left_boundary_vs_right_adapter_max_rc_tract	-0.0005233041062003757	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	2	max_homopolymer	-2.8865436776134895e-05	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	2	right_boundary_vs_left_adapter_complement_4mers	-0.0002055118123873764	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	2	right_boundary_vs_left_adapter_max_rc_tract	0.00014572220902363397	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	2	right_boundary_vs_right_adapter_complement_4mers	-0.0003718774717756466	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	2	right_boundary_vs_right_adapter_max_rc_tract	-0.0005392509316667947	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	2	variable_candidate_pairs	0.0015664110838559103	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	2	variable_longest_stem	0.0003176145160879905	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	2	variable_weighted_pairs	-0.0012388707122996327	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	3	base_freq_A	0.00010997757236451605	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	3	base_freq_C	0.00010380531825114098	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	3	base_freq_G	-0.00010380531825114112	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	3	base_freq_T	-0.00010997757236451694	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	3	gc_deviation_from_0p5	0.0	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	3	left_boundary_vs_left_adapter_complement_4mers	-0.0008469647947431653	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	3	left_boundary_vs_left_adapter_max_rc_tract	-0.0008316671053661491	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	3	left_boundary_vs_right_adapter_complement_4mers	3.046052343973933e-05	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	3	left_boundary_vs_right_adapter_max_rc_tract	-0.00038609075580282285	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	3	max_homopolymer	1.4506527058435153e-05	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	3	right_boundary_vs_left_adapter_complement_4mers	-0.00025640061016030813	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	3	right_boundary_vs_left_adapter_max_rc_tract	0.00012539302147591397	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	3	right_boundary_vs_right_adapter_complement_4mers	-0.000360354753057523	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	3	right_boundary_vs_right_adapter_max_rc_tract	-0.00035914855912695236	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	3	variable_candidate_pairs	0.0003002755625399072	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	3	variable_longest_stem	0.00010200867000548481	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	3	variable_weighted_pairs	0.00020229343286918178	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	4	base_freq_A	0.00013386618248832776	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	4	base_freq_C	0.00010531290276091325	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	4	base_freq_G	-0.00010531290276091383	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	4	base_freq_T	-0.0001338661824883273	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	4	gc_deviation_from_0p5	0.0	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	4	left_boundary_vs_left_adapter_complement_4mers	-0.0009806719532636926	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	4	left_boundary_vs_left_adapter_max_rc_tract	-0.0008257833938277565	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	4	left_boundary_vs_right_adapter_complement_4mers	-6.528867996383459e-05	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	4	left_boundary_vs_right_adapter_max_rc_tract	-0.0003466515015001176	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	4	max_homopolymer	4.7870596805353916e-05	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	4	right_boundary_vs_left_adapter_complement_4mers	-0.0002402982710417539	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	4	right_boundary_vs_left_adapter_max_rc_tract	6.554125838044025e-05	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	4	right_boundary_vs_right_adapter_complement_4mers	-0.0004252988020816452	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	4	right_boundary_vs_right_adapter_max_rc_tract	-0.0003541155738492021	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	4	variable_candidate_pairs	0.0003205869029794961	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	4	variable_longest_stem	0.00012063679166210078	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P3_assay_calibrated	4	4	variable_weighted_pairs	0.0002287502391311965	1000.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P4_full_structural_context	0	0	base_freq_A	9.075128360020824e-05	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P4_full_structural_context	0	0	base_freq_C	8.894853227923237e-05	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P4_full_structural_context	0	0	base_freq_G	-8.89485322792401e-05	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P4_full_structural_context	0	0	base_freq_T	-9.075128360024535e-05	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P4_full_structural_context	0	0	full_amplicon_candidate_pairs	-0.0015715663122231212	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P4_full_structural_context	0	0	full_amplicon_longest_stem	0.0012316649957165484	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P4_full_structural_context	0	0	gc_deviation_from_0p5	0.0	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P4_full_structural_context	0	0	left_boundary_vs_left_adapter_complement_4mers	-0.0007019600145668424	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P4_full_structural_context	0	0	left_boundary_vs_left_adapter_max_rc_tract	-0.0009928267777983997	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P4_full_structural_context	0	0	left_boundary_vs_right_adapter_complement_4mers	0.0002651369648066115	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P4_full_structural_context	0	0	left_boundary_vs_right_adapter_max_rc_tract	-0.0004099020533590313	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P4_full_structural_context	0	0	max_homopolymer	-6.0892054138282215e-05	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P4_full_structural_context	0	0	right_boundary_vs_left_adapter_complement_4mers	-0.00016567630040523535	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P4_full_structural_context	0	0	right_boundary_vs_left_adapter_max_rc_tract	0.00030335066969192916	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P4_full_structural_context	0	0	right_boundary_vs_right_adapter_complement_4mers	-0.0004316376311185835	10.0
Gimpel2025_PCR	selection_continuous_oof	GCfix	relative_efficiency	P4_full_structural_context	0	0	right_boundary_vs_right_adapter_max_rc_tract	-0.0001572101679786946	10.0
